id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
8475,"['Natasha' 'Zvereva' '(' 'Belarus' ')' 'beat' 'Virginia' 'Ruano-Pascual'
 '(' 'Spain' ')' '6']","['B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O']",Natasha Zvereva ( Belarus ) beat Virginia Ruano-Pascual ( Spain ) 6,"['Natasha(B-Person)', 'Zvereva(I-Person)', '((O)', 'Belarus(B-Location)', ')(O)', 'beat(O)', 'Virginia(B-Person)', 'Ruano-Pascual(I-Person)', '((O)', 'Spain(B-Location)', ')(O)', '6(O)']",Natasha(B-Person) Zvereva(I-Person) ((O) Belarus(B-Location) )(O) beat(O) Virginia(B-Person) Ruano-Pascual(I-Person) ((O) Spain(B-Location) )(O) 6(O),"Input: Natasha Zvereva ( Belarus ) beat Virginia Ruano-Pascual ( Spain ) 6
Output: Natasha(B-Person) Zvereva(I-Person) ((O) Belarus(B-Location) )(O) beat(O) Virginia(B-Person) Ruano-Pascual(I-Person) ((O) Spain(B-Location) )(O) 6(O)"
6749,['Atlante' '1' 'Atlas' '1'],"['B-Organization', 'O', 'B-Organization', 'O']",Atlante 1 Atlas 1,"['Atlante(B-Organization)', '1(O)', 'Atlas(B-Organization)', '1(O)']",Atlante(B-Organization) 1(O) Atlas(B-Organization) 1(O),"Input: Atlante 1 Atlas 1
Output: Atlante(B-Organization) 1(O) Atlas(B-Organization) 1(O)"
4670,['3.' 'Susan' 'Smith' '(' 'Ireland' ')' '56.00'],"['O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O']",3. Susan Smith ( Ireland ) 56.00,"['3.(O)', 'Susan(B-Person)', 'Smith(I-Person)', '((O)', 'Ireland(B-Location)', ')(O)', '56.00(O)']",3.(O) Susan(B-Person) Smith(I-Person) ((O) Ireland(B-Location) )(O) 56.00(O),"Input: 3. Susan Smith ( Ireland ) 56.00
Output: 3.(O) Susan(B-Person) Smith(I-Person) ((O) Ireland(B-Location) )(O) 56.00(O)"
11168,"['Her' 'attacker' ',' 'identified' 'only' 'as' 'Jerzy' 'L.' ',' '36' ','
 'was' 'arrested' 'by' 'police' 'and' 'will' 'appear' 'in' 'court' 'on'
 'Thursday' 'morning' ',' 'television' 'reported' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Her attacker , identified only as Jerzy L. , 36 , was arrested by police and will appear in court on Thursday morning , television reported .","['Her(O)', 'attacker(O)', ',(O)', 'identified(O)', 'only(O)', 'as(O)', 'Jerzy(B-Person)', 'L.(I-Person)', ',(O)', '36(O)', ',(O)', 'was(O)', 'arrested(O)', 'by(O)', 'police(O)', 'and(O)', 'will(O)', 'appear(O)', 'in(O)', 'court(O)', 'on(O)', 'Thursday(O)', 'morning(O)', ',(O)', 'television(O)', 'reported(O)', '.(O)']","Her(O) attacker(O) ,(O) identified(O) only(O) as(O) Jerzy(B-Person) L.(I-Person) ,(O) 36(O) ,(O) was(O) arrested(O) by(O) police(O) and(O) will(O) appear(O) in(O) court(O) on(O) Thursday(O) morning(O) ,(O) television(O) reported(O) .(O)","Input: Her attacker , identified only as Jerzy L. , 36 , was arrested by police and will appear in court on Thursday morning , television reported .
Output: Her(O) attacker(O) ,(O) identified(O) only(O) as(O) Jerzy(B-Person) L.(I-Person) ,(O) 36(O) ,(O) was(O) arrested(O) by(O) police(O) and(O) will(O) appear(O) in(O) court(O) on(O) Thursday(O) morning(O) ,(O) television(O) reported(O) .(O)"
2322,['6.' 'Nicoleta' 'Grasu' '(' 'Romania' ')' '61.36'],"['O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O']",6. Nicoleta Grasu ( Romania ) 61.36,"['6.(O)', 'Nicoleta(B-Person)', 'Grasu(I-Person)', '((O)', 'Romania(B-Location)', ')(O)', '61.36(O)']",6.(O) Nicoleta(B-Person) Grasu(I-Person) ((O) Romania(B-Location) )(O) 61.36(O),"Input: 6. Nicoleta Grasu ( Romania ) 61.36
Output: 6.(O) Nicoleta(B-Person) Grasu(I-Person) ((O) Romania(B-Location) )(O) 61.36(O)"
10320,['15-6' '15-2'],"['O', 'O']",15-6 15-2,"['15-6(O)', '15-2(O)']",15-6(O) 15-2(O),"Input: 15-6 15-2
Output: 15-6(O) 15-2(O)"
7399,"['Kidnappers' 'have' 'seized' 'a' 'Dutch' 'couple' 'who' 'manage' 'a'
 'farm' 'in' 'northern' 'Costa' 'Rica' 'and' 'have' 'demanded' 'a' '$'
 '1.5' 'million' 'ransom' ',' 'authorities' 'said' 'on' 'Monday' '.']","['O', 'O', 'O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'I-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Kidnappers have seized a Dutch couple who manage a farm in northern Costa Rica and have demanded a $ 1.5 million ransom , authorities said on Monday .","['Kidnappers(O)', 'have(O)', 'seized(O)', 'a(O)', 'Dutch(B-Miscellaneous)', 'couple(O)', 'who(O)', 'manage(O)', 'a(O)', 'farm(O)', 'in(O)', 'northern(O)', 'Costa(B-Location)', 'Rica(I-Location)', 'and(O)', 'have(O)', 'demanded(O)', 'a(O)', '$(O)', '1.5(O)', 'million(O)', 'ransom(O)', ',(O)', 'authorities(O)', 'said(O)', 'on(O)', 'Monday(O)', '.(O)']","Kidnappers(O) have(O) seized(O) a(O) Dutch(B-Miscellaneous) couple(O) who(O) manage(O) a(O) farm(O) in(O) northern(O) Costa(B-Location) Rica(I-Location) and(O) have(O) demanded(O) a(O) $(O) 1.5(O) million(O) ransom(O) ,(O) authorities(O) said(O) on(O) Monday(O) .(O)","Input: Kidnappers have seized a Dutch couple who manage a farm in northern Costa Rica and have demanded a $ 1.5 million ransom , authorities said on Monday .
Output: Kidnappers(O) have(O) seized(O) a(O) Dutch(B-Miscellaneous) couple(O) who(O) manage(O) a(O) farm(O) in(O) northern(O) Costa(B-Location) Rica(I-Location) and(O) have(O) demanded(O) a(O) $(O) 1.5(O) million(O) ransom(O) ,(O) authorities(O) said(O) on(O) Monday(O) .(O)"
6202,"['This' 'year' ""'s"" 'harvest' 'is' 'down' 'from' 'last' 'year' ""'s"" '36.5'
 'million' 'tonne' 'harvest' ',' 'which' 'in' 'turn' 'compares' 'with'
 '50' 'million' 'tonnes' 'in' '1990' ',' 'the' 'year' 'before'
 'independence' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","This year 's harvest is down from last year 's 36.5 million tonne harvest , which in turn compares with 50 million tonnes in 1990 , the year before independence .","['This(O)', 'year(O)', ""'s(O)"", 'harvest(O)', 'is(O)', 'down(O)', 'from(O)', 'last(O)', 'year(O)', ""'s(O)"", '36.5(O)', 'million(O)', 'tonne(O)', 'harvest(O)', ',(O)', 'which(O)', 'in(O)', 'turn(O)', 'compares(O)', 'with(O)', '50(O)', 'million(O)', 'tonnes(O)', 'in(O)', '1990(O)', ',(O)', 'the(O)', 'year(O)', 'before(O)', 'independence(O)', '.(O)']","This(O) year(O) 's(O) harvest(O) is(O) down(O) from(O) last(O) year(O) 's(O) 36.5(O) million(O) tonne(O) harvest(O) ,(O) which(O) in(O) turn(O) compares(O) with(O) 50(O) million(O) tonnes(O) in(O) 1990(O) ,(O) the(O) year(O) before(O) independence(O) .(O)","Input: This year 's harvest is down from last year 's 36.5 million tonne harvest , which in turn compares with 50 million tonnes in 1990 , the year before independence .
Output: This(O) year(O) 's(O) harvest(O) is(O) down(O) from(O) last(O) year(O) 's(O) 36.5(O) million(O) tonne(O) harvest(O) ,(O) which(O) in(O) turn(O) compares(O) with(O) 50(O) million(O) tonnes(O) in(O) 1990(O) ,(O) the(O) year(O) before(O) independence(O) .(O)"
1680,"['""' 'If' 'they' ""'re"" 'saying' 'at' 'least' '20' 'percent' ',' 'then'
 'their' 'internal' 'forecasts' 'are' 'probably' 'saying' '25' 'or' '30'
 'percent' ',' '""' 'said' 'one' 'Sydney' 'media' 'analyst' 'who'
 'declined' 'to' 'be' 'named' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",""" If they 're saying at least 20 percent , then their internal forecasts are probably saying 25 or 30 percent , "" said one Sydney media analyst who declined to be named .","['""(O)', 'If(O)', 'they(O)', ""'re(O)"", 'saying(O)', 'at(O)', 'least(O)', '20(O)', 'percent(O)', ',(O)', 'then(O)', 'their(O)', 'internal(O)', 'forecasts(O)', 'are(O)', 'probably(O)', 'saying(O)', '25(O)', 'or(O)', '30(O)', 'percent(O)', ',(O)', '""(O)', 'said(O)', 'one(O)', 'Sydney(B-Location)', 'media(O)', 'analyst(O)', 'who(O)', 'declined(O)', 'to(O)', 'be(O)', 'named(O)', '.(O)']","""(O) If(O) they(O) 're(O) saying(O) at(O) least(O) 20(O) percent(O) ,(O) then(O) their(O) internal(O) forecasts(O) are(O) probably(O) saying(O) 25(O) or(O) 30(O) percent(O) ,(O) ""(O) said(O) one(O) Sydney(B-Location) media(O) analyst(O) who(O) declined(O) to(O) be(O) named(O) .(O)","Input: "" If they 're saying at least 20 percent , then their internal forecasts are probably saying 25 or 30 percent , "" said one Sydney media analyst who declined to be named .
Output: ""(O) If(O) they(O) 're(O) saying(O) at(O) least(O) 20(O) percent(O) ,(O) then(O) their(O) internal(O) forecasts(O) are(O) probably(O) saying(O) 25(O) or(O) 30(O) percent(O) ,(O) ""(O) said(O) one(O) Sydney(B-Location) media(O) analyst(O) who(O) declined(O) to(O) be(O) named(O) .(O)"
7742,['--' 'Karachi' 'newsroom' '9221-5685192'],"['O', 'B-Location', 'O', 'O']",-- Karachi newsroom 9221-5685192,"['--(O)', 'Karachi(B-Location)', 'newsroom(O)', '9221-5685192(O)']",--(O) Karachi(B-Location) newsroom(O) 9221-5685192(O),"Input: -- Karachi newsroom 9221-5685192
Output: --(O) Karachi(B-Location) newsroom(O) 9221-5685192(O)"
6869,['SEOUL' '1996-08-26'],"['B-Location', 'O']",SEOUL 1996-08-26,"['SEOUL(B-Location)', '1996-08-26(O)']",SEOUL(B-Location) 1996-08-26(O),"Input: SEOUL 1996-08-26
Output: SEOUL(B-Location) 1996-08-26(O)"
4368,"['""' 'But' 'we' 'must' 'avoid' 'giving' 'the' 'impression' 'this' 'peace'
 'deployment' 'in' 'former' 'Yugoslavia' 'is' 'being' 'perceived' 'in'
 'the' 'long' 'run' 'as' 'an' 'occupation' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",""" But we must avoid giving the impression this peace deployment in former Yugoslavia is being perceived in the long run as an occupation .","['""(O)', 'But(O)', 'we(O)', 'must(O)', 'avoid(O)', 'giving(O)', 'the(O)', 'impression(O)', 'this(O)', 'peace(O)', 'deployment(O)', 'in(O)', 'former(O)', 'Yugoslavia(B-Location)', 'is(O)', 'being(O)', 'perceived(O)', 'in(O)', 'the(O)', 'long(O)', 'run(O)', 'as(O)', 'an(O)', 'occupation(O)', '.(O)']","""(O) But(O) we(O) must(O) avoid(O) giving(O) the(O) impression(O) this(O) peace(O) deployment(O) in(O) former(O) Yugoslavia(B-Location) is(O) being(O) perceived(O) in(O) the(O) long(O) run(O) as(O) an(O) occupation(O) .(O)","Input: "" But we must avoid giving the impression this peace deployment in former Yugoslavia is being perceived in the long run as an occupation .
Output: ""(O) But(O) we(O) must(O) avoid(O) giving(O) the(O) impression(O) this(O) peace(O) deployment(O) in(O) former(O) Yugoslavia(B-Location) is(O) being(O) perceived(O) in(O) the(O) long(O) run(O) as(O) an(O) occupation(O) .(O)"
8331,['Ealham' '37' '8' '81' '1' '81.00'],"['B-Person', 'O', 'O', 'O', 'O', 'O']",Ealham 37 8 81 1 81.00,"['Ealham(B-Person)', '37(O)', '8(O)', '81(O)', '1(O)', '81.00(O)']",Ealham(B-Person) 37(O) 8(O) 81(O) 1(O) 81.00(O),"Input: Ealham 37 8 81 1 81.00
Output: Ealham(B-Person) 37(O) 8(O) 81(O) 1(O) 81.00(O)"
3184,"['He' 'appeared' 'to' 'have' 'been' 'killed' 'on' 'Tuesday' 'night' ','
 'suffering' 'at' 'least' 'eight' 'stab' 'wounds' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","He appeared to have been killed on Tuesday night , suffering at least eight stab wounds .","['He(O)', 'appeared(O)', 'to(O)', 'have(O)', 'been(O)', 'killed(O)', 'on(O)', 'Tuesday(O)', 'night(O)', ',(O)', 'suffering(O)', 'at(O)', 'least(O)', 'eight(O)', 'stab(O)', 'wounds(O)', '.(O)']","He(O) appeared(O) to(O) have(O) been(O) killed(O) on(O) Tuesday(O) night(O) ,(O) suffering(O) at(O) least(O) eight(O) stab(O) wounds(O) .(O)","Input: He appeared to have been killed on Tuesday night , suffering at least eight stab wounds .
Output: He(O) appeared(O) to(O) have(O) been(O) killed(O) on(O) Tuesday(O) night(O) ,(O) suffering(O) at(O) least(O) eight(O) stab(O) wounds(O) .(O)"
5884,['Played' 'Sunday' ':'],"['O', 'O', 'O']",Played Sunday :,"['Played(O)', 'Sunday(O)', ':(O)']",Played(O) Sunday(O) :(O),"Input: Played Sunday :
Output: Played(O) Sunday(O) :(O)"
11421,"['MOODY' ""'S"" ':' 'Aa' 'S&P' ':' 'AA+']","['B-Organization', 'I-Organization', 'O', 'O', 'B-Organization', 'O', 'O']",MOODY 'S : Aa S&P : AA+,"['MOODY(B-Organization)', ""'S(I-Organization)"", ':(O)', 'Aa(O)', 'S&P(B-Organization)', ':(O)', 'AA+(O)']",MOODY(B-Organization) 'S(I-Organization) :(O) Aa(O) S&P(B-Organization) :(O) AA+(O),"Input: MOODY 'S : Aa S&P : AA+
Output: MOODY(B-Organization) 'S(I-Organization) :(O) Aa(O) S&P(B-Organization) :(O) AA+(O)"
9512,"['Indian' 'soybean' 'prices' 'on' 'Tuesday' 'remained' 'steady' 'at'
 '12,900-13,100' 'rupees' 'per' 'tonne' 'in' 'plant' 'delivery'
 'condition' ',' 'dealers' 'said']","['B-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Indian soybean prices on Tuesday remained steady at 12,900-13,100 rupees per tonne in plant delivery condition , dealers said","['Indian(B-Miscellaneous)', 'soybean(O)', 'prices(O)', 'on(O)', 'Tuesday(O)', 'remained(O)', 'steady(O)', 'at(O)', '12,900-13,100(O)', 'rupees(O)', 'per(O)', 'tonne(O)', 'in(O)', 'plant(O)', 'delivery(O)', 'condition(O)', ',(O)', 'dealers(O)', 'said(O)']","Indian(B-Miscellaneous) soybean(O) prices(O) on(O) Tuesday(O) remained(O) steady(O) at(O) 12,900-13,100(O) rupees(O) per(O) tonne(O) in(O) plant(O) delivery(O) condition(O) ,(O) dealers(O) said(O)","Input: Indian soybean prices on Tuesday remained steady at 12,900-13,100 rupees per tonne in plant delivery condition , dealers said
Output: Indian(B-Miscellaneous) soybean(O) prices(O) on(O) Tuesday(O) remained(O) steady(O) at(O) 12,900-13,100(O) rupees(O) per(O) tonne(O) in(O) plant(O) delivery(O) condition(O) ,(O) dealers(O) said(O)"
