id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
12583,['BASEBALL' '-' 'MAJOR' 'LEAGUE' 'RESULTS' 'WEDNESDAY' '.'],"['O', 'O', 'B-Miscellaneous', 'I-Miscellaneous', 'O', 'O', 'O']",BASEBALL - MAJOR LEAGUE RESULTS WEDNESDAY .,"['BASEBALL(O)', '-(O)', 'MAJOR(B-Miscellaneous)', 'LEAGUE(I-Miscellaneous)', 'RESULTS(O)', 'WEDNESDAY(O)', '.(O)']",BASEBALL(O) -(O) MAJOR(B-Miscellaneous) LEAGUE(I-Miscellaneous) RESULTS(O) WEDNESDAY(O) .(O),"Input: BASEBALL - MAJOR LEAGUE RESULTS WEDNESDAY .
Output: BASEBALL(O) -(O) MAJOR(B-Miscellaneous) LEAGUE(I-Miscellaneous) RESULTS(O) WEDNESDAY(O) .(O)"
8620,"['Joining' 'Chang' 'into' 'the' 'second' 'round' 'was' 'Wimbledon'
 'runner-up' 'MaliVai' 'Washington' ',' 'the' '11th' 'seed' ',' 'who'
 'also' 'needed' 'four' 'sets' 'to' 'get' 'past' 'talented' 'Moroccan'
 'Karim' 'Alami' '6-4' '2-6' '7-6' '(' '7-5' ')' '6-1' '.']","['O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Joining Chang into the second round was Wimbledon runner-up MaliVai Washington , the 11th seed , who also needed four sets to get past talented Moroccan Karim Alami 6-4 2-6 7-6 ( 7-5 ) 6-1 .","['Joining(O)', 'Chang(B-Person)', 'into(O)', 'the(O)', 'second(O)', 'round(O)', 'was(O)', 'Wimbledon(B-Miscellaneous)', 'runner-up(O)', 'MaliVai(B-Person)', 'Washington(I-Person)', ',(O)', 'the(O)', '11th(O)', 'seed(O)', ',(O)', 'who(O)', 'also(O)', 'needed(O)', 'four(O)', 'sets(O)', 'to(O)', 'get(O)', 'past(O)', 'talented(O)', 'Moroccan(B-Miscellaneous)', 'Karim(B-Person)', 'Alami(I-Person)', '6-4(O)', '2-6(O)', '7-6(O)', '((O)', '7-5(O)', ')(O)', '6-1(O)', '.(O)']","Joining(O) Chang(B-Person) into(O) the(O) second(O) round(O) was(O) Wimbledon(B-Miscellaneous) runner-up(O) MaliVai(B-Person) Washington(I-Person) ,(O) the(O) 11th(O) seed(O) ,(O) who(O) also(O) needed(O) four(O) sets(O) to(O) get(O) past(O) talented(O) Moroccan(B-Miscellaneous) Karim(B-Person) Alami(I-Person) 6-4(O) 2-6(O) 7-6(O) ((O) 7-5(O) )(O) 6-1(O) .(O)","Input: Joining Chang into the second round was Wimbledon runner-up MaliVai Washington , the 11th seed , who also needed four sets to get past talented Moroccan Karim Alami 6-4 2-6 7-6 ( 7-5 ) 6-1 .
Output: Joining(O) Chang(B-Person) into(O) the(O) second(O) round(O) was(O) Wimbledon(B-Miscellaneous) runner-up(O) MaliVai(B-Person) Washington(I-Person) ,(O) the(O) 11th(O) seed(O) ,(O) who(O) also(O) needed(O) four(O) sets(O) to(O) get(O) past(O) talented(O) Moroccan(B-Miscellaneous) Karim(B-Person) Alami(I-Person) 6-4(O) 2-6(O) 7-6(O) ((O) 7-5(O) )(O) 6-1(O) .(O)"
2345,"['Women' ""'s"" '5,000' 'metres']","['O', 'O', 'O', 'O']","Women 's 5,000 metres","['Women(O)', ""'s(O)"", '5,000(O)', 'metres(O)']","Women(O) 's(O) 5,000(O) metres(O)","Input: Women 's 5,000 metres
Output: Women(O) 's(O) 5,000(O) metres(O)"
3514,['LONDON' '1996-08-24'],"['B-Location', 'O']",LONDON 1996-08-24,"['LONDON(B-Location)', '1996-08-24(O)']",LONDON(B-Location) 1996-08-24(O),"Input: LONDON 1996-08-24
Output: LONDON(B-Location) 1996-08-24(O)"
11728,"['""' 'Both' 'countries' ""'"" 'governments' 'were' 'formed' 'recently' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",""" Both countries ' governments were formed recently .","['""(O)', 'Both(O)', 'countries(O)', ""'(O)"", 'governments(O)', 'were(O)', 'formed(O)', 'recently(O)', '.(O)']","""(O) Both(O) countries(O) '(O) governments(O) were(O) formed(O) recently(O) .(O)","Input: "" Both countries ' governments were formed recently .
Output: ""(O) Both(O) countries(O) '(O) governments(O) were(O) formed(O) recently(O) .(O)"
2354,"['Men' ""'s"" '100' 'metres']","['O', 'O', 'O', 'O']",Men 's 100 metres,"['Men(O)', ""'s(O)"", '100(O)', 'metres(O)']",Men(O) 's(O) 100(O) metres(O),"Input: Men 's 100 metres
Output: Men(O) 's(O) 100(O) metres(O)"
13412,"['Instead' 'an' 'undercover' 'police' 'officer' 'pretended' 'to' 'be'
 'interested' 'in' 'buying' 'it' 'and' 'arrested' 'them' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Instead an undercover police officer pretended to be interested in buying it and arrested them .,"['Instead(O)', 'an(O)', 'undercover(O)', 'police(O)', 'officer(O)', 'pretended(O)', 'to(O)', 'be(O)', 'interested(O)', 'in(O)', 'buying(O)', 'it(O)', 'and(O)', 'arrested(O)', 'them(O)', '.(O)']",Instead(O) an(O) undercover(O) police(O) officer(O) pretended(O) to(O) be(O) interested(O) in(O) buying(O) it(O) and(O) arrested(O) them(O) .(O),"Input: Instead an undercover police officer pretended to be interested in buying it and arrested them .
Output: Instead(O) an(O) undercover(O) police(O) officer(O) pretended(O) to(O) be(O) interested(O) in(O) buying(O) it(O) and(O) arrested(O) them(O) .(O)"
8993,"['Meri' 'garnered' '49' 'votes' 'and' 'Meri' '34' 'in' 'Tuesday' ""'s""
 'ballot' 'for' 'the' 'five-year' 'presidency' 'of' 'Estonia' '.']","['B-Person', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O']",Meri garnered 49 votes and Meri 34 in Tuesday 's ballot for the five-year presidency of Estonia .,"['Meri(B-Person)', 'garnered(O)', '49(O)', 'votes(O)', 'and(O)', 'Meri(B-Person)', '34(O)', 'in(O)', 'Tuesday(O)', ""'s(O)"", 'ballot(O)', 'for(O)', 'the(O)', 'five-year(O)', 'presidency(O)', 'of(O)', 'Estonia(B-Location)', '.(O)']",Meri(B-Person) garnered(O) 49(O) votes(O) and(O) Meri(B-Person) 34(O) in(O) Tuesday(O) 's(O) ballot(O) for(O) the(O) five-year(O) presidency(O) of(O) Estonia(B-Location) .(O),"Input: Meri garnered 49 votes and Meri 34 in Tuesday 's ballot for the five-year presidency of Estonia .
Output: Meri(B-Person) garnered(O) 49(O) votes(O) and(O) Meri(B-Person) 34(O) in(O) Tuesday(O) 's(O) ballot(O) for(O) the(O) five-year(O) presidency(O) of(O) Estonia(B-Location) .(O)"
6555,"['Scottish' 'division' 'three' '-' 'Albion' 'v' 'Cowdenbeath' ','
 'Arbroath' 'v']","['B-Miscellaneous', 'O', 'O', 'O', 'B-Organization', 'O', 'B-Organization', 'O', 'B-Organization', 'O']","Scottish division three - Albion v Cowdenbeath , Arbroath v","['Scottish(B-Miscellaneous)', 'division(O)', 'three(O)', '-(O)', 'Albion(B-Organization)', 'v(O)', 'Cowdenbeath(B-Organization)', ',(O)', 'Arbroath(B-Organization)', 'v(O)']","Scottish(B-Miscellaneous) division(O) three(O) -(O) Albion(B-Organization) v(O) Cowdenbeath(B-Organization) ,(O) Arbroath(B-Organization) v(O)","Input: Scottish division three - Albion v Cowdenbeath , Arbroath v
Output: Scottish(B-Miscellaneous) division(O) three(O) -(O) Albion(B-Organization) v(O) Cowdenbeath(B-Organization) ,(O) Arbroath(B-Organization) v(O)"
13542,"['Corsica' 'has' 'been' 'racked' 'by' 'low-level' 'separatist-inspired'
 'violence' ',' 'principally' 'directed' 'against' 'government' 'targets'
 ',' 'for' 'two' 'decades' '.']","['B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Corsica has been racked by low-level separatist-inspired violence , principally directed against government targets , for two decades .","['Corsica(B-Location)', 'has(O)', 'been(O)', 'racked(O)', 'by(O)', 'low-level(O)', 'separatist-inspired(O)', 'violence(O)', ',(O)', 'principally(O)', 'directed(O)', 'against(O)', 'government(O)', 'targets(O)', ',(O)', 'for(O)', 'two(O)', 'decades(O)', '.(O)']","Corsica(B-Location) has(O) been(O) racked(O) by(O) low-level(O) separatist-inspired(O) violence(O) ,(O) principally(O) directed(O) against(O) government(O) targets(O) ,(O) for(O) two(O) decades(O) .(O)","Input: Corsica has been racked by low-level separatist-inspired violence , principally directed against government targets , for two decades .
Output: Corsica(B-Location) has(O) been(O) racked(O) by(O) low-level(O) separatist-inspired(O) violence(O) ,(O) principally(O) directed(O) against(O) government(O) targets(O) ,(O) for(O) two(O) decades(O) .(O)"
2100,['OAKLAND' 'AT' 'NEW' 'YORK'],"['B-Organization', 'O', 'B-Location', 'I-Location']",OAKLAND AT NEW YORK,"['OAKLAND(B-Organization)', 'AT(O)', 'NEW(B-Location)', 'YORK(I-Location)']",OAKLAND(B-Organization) AT(O) NEW(B-Location) YORK(I-Location),"Input: OAKLAND AT NEW YORK
Output: OAKLAND(B-Organization) AT(O) NEW(B-Location) YORK(I-Location)"
434,['52' ')' 'v' 'Worcestershire' '.'],"['O', 'O', 'O', 'B-Organization', 'O']",52 ) v Worcestershire .,"['52(O)', ')(O)', 'v(O)', 'Worcestershire(B-Organization)', '.(O)']",52(O) )(O) v(O) Worcestershire(B-Organization) .(O),"Input: 52 ) v Worcestershire .
Output: 52(O) )(O) v(O) Worcestershire(B-Organization) .(O)"
3753,"['Standings' '(' 'tabulated' 'under' 'played' ',' 'won' ',' 'drawn' ','
 'lost' ',' 'goals']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Standings ( tabulated under played , won , drawn , lost , goals","['Standings(O)', '((O)', 'tabulated(O)', 'under(O)', 'played(O)', ',(O)', 'won(O)', ',(O)', 'drawn(O)', ',(O)', 'lost(O)', ',(O)', 'goals(O)']","Standings(O) ((O) tabulated(O) under(O) played(O) ,(O) won(O) ,(O) drawn(O) ,(O) lost(O) ,(O) goals(O)","Input: Standings ( tabulated under played , won , drawn , lost , goals
Output: Standings(O) ((O) tabulated(O) under(O) played(O) ,(O) won(O) ,(O) drawn(O) ,(O) lost(O) ,(O) goals(O)"
12899,"['Nevertheless' ',' 'exports' 'over' 'the' 'first' 'seven' 'months' 'of'
 'the' 'year' 'were' '16.8' 'percent' 'lower' 'than' 'during' 'the' 'same'
 'period' 'last' 'year' ',' 'at' '$' '2.240' 'billion' 'compared' 'to' '$'
 '2.693' 'billion' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Nevertheless , exports over the first seven months of the year were 16.8 percent lower than during the same period last year , at $ 2.240 billion compared to $ 2.693 billion .","['Nevertheless(O)', ',(O)', 'exports(O)', 'over(O)', 'the(O)', 'first(O)', 'seven(O)', 'months(O)', 'of(O)', 'the(O)', 'year(O)', 'were(O)', '16.8(O)', 'percent(O)', 'lower(O)', 'than(O)', 'during(O)', 'the(O)', 'same(O)', 'period(O)', 'last(O)', 'year(O)', ',(O)', 'at(O)', '$(O)', '2.240(O)', 'billion(O)', 'compared(O)', 'to(O)', '$(O)', '2.693(O)', 'billion(O)', '.(O)']","Nevertheless(O) ,(O) exports(O) over(O) the(O) first(O) seven(O) months(O) of(O) the(O) year(O) were(O) 16.8(O) percent(O) lower(O) than(O) during(O) the(O) same(O) period(O) last(O) year(O) ,(O) at(O) $(O) 2.240(O) billion(O) compared(O) to(O) $(O) 2.693(O) billion(O) .(O)","Input: Nevertheless , exports over the first seven months of the year were 16.8 percent lower than during the same period last year , at $ 2.240 billion compared to $ 2.693 billion .
Output: Nevertheless(O) ,(O) exports(O) over(O) the(O) first(O) seven(O) months(O) of(O) the(O) year(O) were(O) 16.8(O) percent(O) lower(O) than(O) during(O) the(O) same(O) period(O) last(O) year(O) ,(O) at(O) $(O) 2.240(O) billion(O) compared(O) to(O) $(O) 2.693(O) billion(O) .(O)"
12532,['CALIFORNIA' '61' '72' '.459' '14'],"['B-Organization', 'O', 'O', 'O', 'O']",CALIFORNIA 61 72 .459 14,"['CALIFORNIA(B-Organization)', '61(O)', '72(O)', '.459(O)', '14(O)']",CALIFORNIA(B-Organization) 61(O) 72(O) .459(O) 14(O),"Input: CALIFORNIA 61 72 .459 14
Output: CALIFORNIA(B-Organization) 61(O) 72(O) .459(O) 14(O)"
2021,"['Still' 'marvelling' 'at' 'an' 'exciting' '64-stroke' 'rally' 'he' 'won'
 'in' 'the' 'last' 'game' 'of' 'his' 'second-round' 'match' 'against'
 'Javier' 'Sanchez' 'of' 'Spain' 'on' 'Tuesday' ',' 'Enqvist' 'joked' ','
 '""' 'Today' 'against' 'Petr' 'there' 'were' 'about' '64' 'strokes' 'in'
 'the' 'whole' 'match' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Still marvelling at an exciting 64-stroke rally he won in the last game of his second-round match against Javier Sanchez of Spain on Tuesday , Enqvist joked , "" Today against Petr there were about 64 strokes in the whole match .","['Still(O)', 'marvelling(O)', 'at(O)', 'an(O)', 'exciting(O)', '64-stroke(O)', 'rally(O)', 'he(O)', 'won(O)', 'in(O)', 'the(O)', 'last(O)', 'game(O)', 'of(O)', 'his(O)', 'second-round(O)', 'match(O)', 'against(O)', 'Javier(B-Person)', 'Sanchez(I-Person)', 'of(O)', 'Spain(B-Location)', 'on(O)', 'Tuesday(O)', ',(O)', 'Enqvist(B-Person)', 'joked(O)', ',(O)', '""(O)', 'Today(O)', 'against(O)', 'Petr(B-Person)', 'there(O)', 'were(O)', 'about(O)', '64(O)', 'strokes(O)', 'in(O)', 'the(O)', 'whole(O)', 'match(O)', '.(O)']","Still(O) marvelling(O) at(O) an(O) exciting(O) 64-stroke(O) rally(O) he(O) won(O) in(O) the(O) last(O) game(O) of(O) his(O) second-round(O) match(O) against(O) Javier(B-Person) Sanchez(I-Person) of(O) Spain(B-Location) on(O) Tuesday(O) ,(O) Enqvist(B-Person) joked(O) ,(O) ""(O) Today(O) against(O) Petr(B-Person) there(O) were(O) about(O) 64(O) strokes(O) in(O) the(O) whole(O) match(O) .(O)","Input: Still marvelling at an exciting 64-stroke rally he won in the last game of his second-round match against Javier Sanchez of Spain on Tuesday , Enqvist joked , "" Today against Petr there were about 64 strokes in the whole match .
Output: Still(O) marvelling(O) at(O) an(O) exciting(O) 64-stroke(O) rally(O) he(O) won(O) in(O) the(O) last(O) game(O) of(O) his(O) second-round(O) match(O) against(O) Javier(B-Person) Sanchez(I-Person) of(O) Spain(B-Location) on(O) Tuesday(O) ,(O) Enqvist(B-Person) joked(O) ,(O) ""(O) Today(O) against(O) Petr(B-Person) there(O) were(O) about(O) 64(O) strokes(O) in(O) the(O) whole(O) match(O) .(O)"
5484,"['The' '83rd' 'minute' 'shot' ',' 'curling' 'over' 'the' 'defence' 'and'
 'dipping' 'in' 'under' 'the' 'bar' 'from' 'the' 'striker' 'dubbed'
 'Batigol' 'by' 'adoring' 'Fiorentina' 'fans' ',' 'was' 'just' 'reward'
 'for' 'Fiorentina' 'who' 'looked' 'a' 'far' 'more' 'impressive' 'team'
 '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The 83rd minute shot , curling over the defence and dipping in under the bar from the striker dubbed Batigol by adoring Fiorentina fans , was just reward for Fiorentina who looked a far more impressive team .","['The(O)', '83rd(O)', 'minute(O)', 'shot(O)', ',(O)', 'curling(O)', 'over(O)', 'the(O)', 'defence(O)', 'and(O)', 'dipping(O)', 'in(O)', 'under(O)', 'the(O)', 'bar(O)', 'from(O)', 'the(O)', 'striker(O)', 'dubbed(O)', 'Batigol(B-Person)', 'by(O)', 'adoring(O)', 'Fiorentina(B-Organization)', 'fans(O)', ',(O)', 'was(O)', 'just(O)', 'reward(O)', 'for(O)', 'Fiorentina(B-Organization)', 'who(O)', 'looked(O)', 'a(O)', 'far(O)', 'more(O)', 'impressive(O)', 'team(O)', '.(O)']","The(O) 83rd(O) minute(O) shot(O) ,(O) curling(O) over(O) the(O) defence(O) and(O) dipping(O) in(O) under(O) the(O) bar(O) from(O) the(O) striker(O) dubbed(O) Batigol(B-Person) by(O) adoring(O) Fiorentina(B-Organization) fans(O) ,(O) was(O) just(O) reward(O) for(O) Fiorentina(B-Organization) who(O) looked(O) a(O) far(O) more(O) impressive(O) team(O) .(O)","Input: The 83rd minute shot , curling over the defence and dipping in under the bar from the striker dubbed Batigol by adoring Fiorentina fans , was just reward for Fiorentina who looked a far more impressive team .
Output: The(O) 83rd(O) minute(O) shot(O) ,(O) curling(O) over(O) the(O) defence(O) and(O) dipping(O) in(O) under(O) the(O) bar(O) from(O) the(O) striker(O) dubbed(O) Batigol(B-Person) by(O) adoring(O) Fiorentina(B-Organization) fans(O) ,(O) was(O) just(O) reward(O) for(O) Fiorentina(B-Organization) who(O) looked(O) a(O) far(O) more(O) impressive(O) team(O) .(O)"
